636,1.618,0,0.836,1.805,0,0.933
637,1.636,0,0.981,1.778,0,0.998
638,2.301,0,0.8,2.431,0,0.828
639,1.151,0,0.448,1.334,0,0.502
640,1.153,0,0.538,1.285,0,0.538
641,1.552,0,0.576,0.979,0,0.14
642,1.528,0,0.603,1.769,0,0.715
643,1.27,0,0.521,1.258,0,0.366
644,1.439,0,0.368,0.0,0,0.0
645,1.114,0,0.312,0.727,0,0.198
646,1.286,0,0.566,1.3,0,0.579
647,1.756,0,0.504,2.093,0,0.641
648,1.929,0,0.448,1.971,0,0.502
649,2.05,1,0.538,2.501,1,0.538
650,2.953,0,0.576,3.689,0,0.14
651,2.55,0,0.603,2.232,0,0.715
652,2.393,0,0.521,2.746,0,0.366
653,2.288,0,0.368,3.198,0,0.0
654,2.214,0,0.312,2.077,0,0.198
655,2.3,1,0.566,2.094,0,0.579
656,3.074,0,0.504,3.133,0,0.641
657,1.719,0,1.105,1.505,0,0.935
658,1.398,1,1.908,1.356,1,1.967
659,1.82,0,2.026,1.57,0,2.155
660,1.472,0,1.655,1.446,0,1.205
661,1.352,0,1.761,1.42,0,1.904
662,2.587,0,0.76,2.22,0,2.114
663,1.409,0,1.681,1.519,0,1.488
664,1.449,1,1.684,1.44,1,1.619
665,1.744,0,1.612,1.74,0,1.608
666,1.226,0,1.105,1.034,0,0.935
667,0.886,1,1.908,1.02,1,1.967
668,1.015,0,2.026,1.247,0,2.155
669,1.306,0,1.655,1.212,0,1.205
670,0.927,0,1.761,1.021,0,1.904
671,0.7,0,0.76,0.64,0,2.114
672,1.206,0,1.681,1.079,0,1.488
673,0.898,0,1.684,1.021,0,1.619
674,1.282,0,1.612,1.257,0,1.608
675,0.946,0,0.536,1.155,0,0.656
676,0.964,0,0.47,1.077,0,0.534
677,1.242,0,0.445,1.25,0,0.355
678,1.581,0,0.947,1.314,0,0.819
679,1.259,0,0.914,1.305,0,0.864
680,0.915,0,0.274,2.195,0,0.739
681,1.181,0,0.593,1.128,0,0.64
682,1.048,0,0.6,0.864,0,0.444
683,1.042,0,0.381,1.184,0,0.469
684,1.028,0,0.536,1.145,0,0.57
685,1.443,0,0.883,1.579,0,0.809
686,1.887,0,0.887,1.326,0,0.465
687,0.706,0,0.295,0.856,0,0.414
688,1.114,0,0.573,0.968,0,0.426
689,1.11,0,0.321,1.838,0,0.769
690,1.094,0,0.565,1.047,0,0.511
691,1.052,0,0.517,1.1,0,0.486
692,1.356,0,0.532,1.606,0,0.567
693,1.042,0,0.536,1.209,0,0.57
694,1.388,0,0.883,1.783,0,0.809
695,1.798,0,0.887,2.177,0,0.465
696,1.118,0,0.295,1.166,0,0.414
697,1.317,0,0.573,1.358,0,0.426
698,1.914,0,0.321,2.022,0,0.769
699,1.153,0,0.565,1.317,0,0.511
700,1.714,1,0.517,1.866,1,0.486
701,1.967,0,0.532,2.107,0,0.567
702,1.587,0,0.632,1.367,1,0.752
703,1.469,1,0.832,1.315,1,1.112
704,1.462,0,0.954,1.508,0,1.369
705,1.27,0,0.662,1.166,0,0.74
706,1.292,0,0.763,1.204,1,0.724
707,1.046,0,1.242,1.405,0,0.812
708,1.569,0,0.813,1.314,0,0.862
709,1.433,1,1.261,1.383,1,1.399
710,1.733,0,1.091,1.677,0,1.13
711,1.165,0,0.632,1.194,0,0.752
712,1.284,1,0.832,1.231,1,1.112
713,1.452,0,0.954,1.284,0,1.369
714,1.416,0,0.662,1.456,0,0.74
715,1.438,0,0.763,1.381,1,0.724
716,1.831,0,1.242,1.671,0,0.812
717,1.108,0,0.813,1.196,0,0.862
718,1.078,1,1.261,1.063,1,1.399
719,1.091,0,1.091,1.186,0,1.13
720,1.227,0,0.629,1.116,0,0.603
721,1.091,0,0.546,1.132,0,0.527
722,1.894,0,0.835,1.489,0,0.498
723,1.307,0,0.789,1.117,0,0.611
724,1.001,0,0.706,1.093,0,0.68
725,1.192,0,0.441,1.379,0,0.623
726,1.009,0,0.563,1.041,0,0.585
727,0.991,0,0.471,1.003,0,0.467
728,0.981,0,0.353,1.15,0,0.356
729,1.026,0,0.472,1.005,0,0.405
730,1.234,0,0.628,1.221,0,0.572
731,1.863,0,0.804,1.49,0,0.499
732,0.939,0,0.422,0.796,0,0.323
733,1.023,0,0.488,0.957,0,0.484
734,1.515,0,0.611,0.761,0,0.162
735,0.766,0,0.315,0.864,0,0.392
736,1.133,0,0.537,1.212,0,0.557
737,1.206,0,0.451,1.557,0,0.527
738,1.278,0,0.472,1.164,0,0.405
739,1.595,0,0.628,1.552,0,0.572
740,2.606,0,0.804,2.698,0,0.499
741,1.127,0,0.422,1.238,0,0.323
742,1.121,0,0.488,1.221,0,0.484
743,1.273,0,0.611,1.384,0,0.162
744,1.436,0,0.315,1.619,0,0.392
745,1.82,1,0.537,1.74,1,0.557
746,1.947,0,0.451,2.008,0,0.527
747,1.525,0,0.726,1.486,1,0.653
748,1.494,1,0.945,1.446,1,1.019
749,1.54,0,1.524,1.671,0,1.679
750,1.326,1,0.635,1.222,1,0.629
751,1.225,1,0.686,1.148,1,0.82
752,1.844,0,0.51,1.589,0,0.549
753,1.665,0,1.02,1.418,0,1.092
754,1.387,1,1.387,1.384,1,1.283
755,1.686,0,0.991,1.584,0,1.111
756,1.172,0,0.726,1.119,0,0.653
757,1.153,1,0.945,1.176,1,1.019
758,1.032,0,1.524,1.095,0,1.679
759,1.416,1,0.635,1.459,1,0.629
760,1.436,1,0.686,1.394,1,0.82
761,1.27,0,0.51,1.405,0,0.549
762,0.978,0,1.02,1.078,0,1.092
763,1.11,1,1.387,1.095,1,1.283
764,1.236,0,0.991,1.405,0,1.111
765,1.028,0,0.62,1.183,0,0.644
766,1.15,0,0.631,1.257,0,0.687
767,1.045,0,0.31,2.204,0,0.923
768,1.121,1,0.676,1.074,1,0.671
769,1.23,0,0.659,1.279,0,0.521
770,1.537,0,0.726,1.039,0,0.289
771,1.06,0,0.468,1.107,0,0.501
772,1.181,0,0.535,1.228,0,0.495
773,1.059,0,0.503,1.461,0,0.421
774,0.957,0,0.463,0.987,0,0.428
775,1.112,0,0.446,1.142,0,0.502
776,0.975,0,0.299,1.436,0,0.442
777,0.573,0,0.238,0.59,0,0.226
778,0.961,0,0.42,1.019,0,0.413
779,0.758,0,0.206,1.757,0,0.869
780,1.141,0,0.631,1.195,0,0.551
781,1.195,0,0.513,1.226,0,0.464
782,1.352,0,0.573,1.484,0,0.496
783,1.439,1,0.463,1.403,0,0.428
784,1.708,0,0.446,1.747,0,0.502
785,1.88,0,0.299,1.915,0,0.442
786,0.97,1,0.238,0.934,1,0.226
787,1.086,0,0.42,1.283,0,0.413
788,1.781,0,0.206,1.608,0,0.869
789,1.378,0,0.631,1.684,0,0.551
790,1.714,0,0.513,1.839,0,0.464
791,1.692,0,0.573,2.23,0,0.496
792,1.536,1,0.945,1.427,1,0.869
793,1.539,1,1.104,1.404,1,1.106
794,1.523,0,1.111,1.526,0,0.902
795,1.147,1,0.578,1.057,1,0.533
796,1.428,1,0.648,1.315,1,0.735
797,1.34,0,1.06,1.329,0,0.785
798,1.603,1,0.917,1.39,1,1.015
799,1.569,1,1.003,1.515,1,1.046
800,1.646,0,0.782,1.788,0,1.03
801,1.108,1,0.945,1.069,1,0.869
802,1.051,1,1.104,1.054,1,1.106
803,1.311,0,1.111,1.27,0,0.902
804,1.766,1,0.578,1.861,1,0.533
805,1.481,1,0.648,1.547,1,0.735
806,1.466,0,1.06,1.497,0,0.785
807,1.122,1,0.917,1.183,1,1.015
808,1.235,1,1.003,1.152,1,1.046
809,1.361,0,0.782,1.252,0,1.03
810,2.467,0,1.375,2.574,0,1.45
811,1.936,0,1.032,1.43,0,0.816
812,2.756,0,1.396,2.739,0,1.166
813,2.039,0,1.231,2.224,0,1.161
814,1.634,0,0.678,1.121,0,0.321
815,0.0,0,0.0,0.0,0,0.0
816,1.762,0,0.918,2.044,0,1.048
817,1.713,0,0.759,2.155,0,1.026
818,0.0,0,0.0,1.225,0,0.32
819,2.626,0,0.983,1.895,0,0.91
820,2.84,0,1.668,2.646,0,1.659
821,1.859,0,0.647,3.113,0,1.284
822,1.442,0,0.474,2.062,0,1.018
823,2.334,0,1.394,3.145,0,1.608
824,0.0,0,0.0,0.0,0,0.0
825,2.034,0,1.012,1.675,0,0.595
826,2.601,0,1.369,2.245,0,1.265
827,2.74,0,1.812,2.747,0,1.488
828,1.35,0,0.983,1.256,0,0.91
829,1.664,0,1.668,1.745,0,1.659
830,1.557,0,0.647,2.298,0,1.284
831,1.326,0,0.474,1.725,0,1.018
832,1.604,0,1.394,1.824,0,1.608
833,0.0,0,0.0,0.0,0,0.0
834,1.255,0,1.012,1.4,0,0.595
835,1.628,0,1.369,1.846,0,1.265
836,2.688,0,1.812,2.886,0,1.488
837,1.356,0,0.525,1.08,0,0.429
838,1.128,0,0.709,1.221,0,0.75
839,1.526,0,0.579,1.132,0,0.977
840,1.361,0,0.516,1.013,0,0.895
841,1.511,0,0.772,1.314,0,0.612
842,1.586,0,0.0,0.0,0,0.0
843,1.615,0,0.419,1.575,0,0.483
844,1.642,0,0.707,1.427,0,0.742
845,1.807,0,1.087,1.634,0,0.991
846,1.575,0,0.525,2.014,0,0.429
847,1.281,0,0.709,1.553,0,0.75
848,1.256,0,0.579,1.475,0,0.977
849,1.434,0,0.516,1.45,0,0.895
850,1.138,0,0.772,1.393,0,0.612
851,2.745,0,0.0,0.0,0,0.0
852,1.474,0,0.419,1.31,0,0.483
853,1.2,0,0.707,1.345,0,0.742
854,1.018,0,1.087,1.465,0,0.991
855,2.588,0,1.538,3.043,0,1.788
856,2.058,0,1.106,2.167,0,1.19
857,2.571,0,1.288,3.64,0,1.725
858,1.542,0,0.701,1.763,0,0.91
859,1.598,0,0.858,1.18,0,0.61
860,0.0,0,0.0,2.832,0,1.093
861,1.713,0,0.887,1.623,0,1.033
862,1.466,0,0.697,1.411,0,0.748
863,1.386,0,0.436,2.009,0,0.799
864,1.924,0,0.971,1.886,0,0.801
865,2.296,0,1.357,2.314,0,1.131
866,2.462,0,1.111,3.496,0,1.599
867,1.371,0,0.54,1.542,0,0.636
868,1.909,0,1.027,1.994,0,0.988
869,0.0,0,0.0,2.123,0,0.771
870,1.334,0,0.66,2.132,0,0.897
871,2.037,0,1.21,2.279,0,1.084
872,2.408,0,0.975,2.802,0,1.505
873,1.415,0,0.971,1.245,0,0.801
874,1.593,0,1.357,1.693,0,1.131
875,1.981,0,1.111,2.12,0,1.599
876,1.575,0,0.54,1.253,0,0.636
877,1.133,0,1.027,1.446,0,0.988
878,2.251,0,0.0,0.0,0,0.771
879,1.324,0,0.66,1.189,0,0.897
880,1.376,0,1.21,1.835,0,1.084
881,2.404,0,0.975,1.944,0,1.505
882,1.364,0,0.669,1.224,0,0.327
883,1.399,0,0.769,1.445,0,0.855
884,1.954,0,0.844,1.508,0,0.737
885,1.463,0,0.612,1.418,0,0.491
886,1.492,0,0.595,1.453,0,0.643
887,1.962,0,0.776,2.262,0,0.0
888,1.819,0,0.657,1.3,0,0.488
889,1.581,0,0.72,1.577,1,0.949
890,2.068,0,0.915,1.552,0,0.751
891,1.392,0,0.669,1.544,0,0.327
892,1.227,0,0.769,1.234,0,0.855
893,1.335,0,0.844,1.469,0,0.737
894,1.413,0,0.612,1.565,0,0.491
895,1.312,0,0.595,1.389,0,0.643
896,1.898,0,0.776,0.777,0,0.0
897,1.144,0,0.657,1.332,0,0.488
898,1.116,0,0.72,1.238,0,0.949
899,1.366,0,0.915,1.553,0,0.751
